ob_code,ra,dec,equinox,priority,exptime,resolution,proposal_id,rank,grade
obj977_eet7200,331.426336,-0.261937,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj978_eet1800,331.417152,0.046365,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj979_eet7200,331.446155,0.044825,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj980_eet7200,331.135358,-0.01383,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj981_eet7200,331.418198,-0.26464,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj982_eet7200,331.949466,-0.11363,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj983_eet7200,331.949463,-0.113624,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj984_eet7200,331.723376,0.205215,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj985_eet1800,331.387849,-0.384733,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj986_eet7200,331.710211,0.205867,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj987_eet7200,331.713739,0.207242,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj988_eet1800,331.290747,0.133125,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj989_eet7200,331.549789,0.324338,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj990_eet7200,331.382519,-0.387366,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj991_eet7200,331.437146,0.004971,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj992_eet7200,331.549878,0.348961,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj993_eet7200,331.179101,-0.246191,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj994_eet7200,331.838487,0.154139,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj995_eet7200,331.855103,0.156736,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj996_eet7200,331.297475,-0.08749,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj997_eet7200,331.436187,-0.261259,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj998_eet7200,331.121769,-0.248288,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj999_eet7200,331.431274,0.228722,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1000_eet7200,331.443608,0.232074,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1001_eet7200,331.222502,0.413961,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1002_eet7200,331.159514,0.103718,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1003_eet7200,331.766452,0.407436,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1004_eet7200,331.770165,0.405914,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1005_eet1800,331.785349,0.400936,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1006_eet7200,331.332407,-0.326346,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1007_eet1800,331.395607,-0.206431,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1008_eet7200,331.718877,0.407065,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1009_eet7200,331.739834,0.40576,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1010_eet1800,331.30368,-0.329719,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1011_eet7200,331.308909,-0.332717,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1012_eet7200,331.108863,-0.201115,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1013_eet7200,331.549884,-0.049318,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1014_eet1800,331.55143,-0.044712,J2000.0,1.0,1800.0,L,S24B-QN019,9.0,a
obj1015_eet7200,331.333815,-0.207107,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1016_eet7200,331.690246,0.403395,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1017_eet1800,331.691725,0.402343,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1018_eet7200,331.503683,-0.04611,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1019_eet7200,331.379727,-0.326577,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1020_eet7200,331.307834,-0.207843,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1021_eet7200,331.512948,0.232098,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1022_eet1800,331.526782,0.226763,J2000.0,4.0,1800.0,L,S24B-QN019,9.0,a
obj1023_eet7200,331.629157,-0.317717,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1024_eet7200,331.483262,-0.044797,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1025_eet7200,331.384299,0.120254,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1026_eet1800,331.51615,-0.028928,J2000.0,2.0,1800.0,L,S24B-QN019,9.0,a
obj1027_eet7200,331.456041,-0.201637,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1028_eet7200,331.25706,-0.202452,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1029_eet7200,331.186072,0.101425,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1030_eet7200,331.860904,0.292634,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1031_eet7200,331.427191,-0.200858,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1032_eet7200,331.83038,-0.045179,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1033_eet7200,331.466192,0.278733,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1034_eet7200,331.470003,0.277403,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1035_eet7200,331.472224,0.280103,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1036_eet7200,331.362405,-0.469062,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1037_eet1800,331.356348,0.107617,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1038_eet1800,331.605098,-0.47806,J2000.0,4.0,1800.0,L,S24B-QN019,9.0,a
obj1039_eet7200,331.616509,-0.478698,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1040_eet7200,331.676646,-0.164605,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1041_eet7200,331.303759,-0.001206,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1042_eet7200,331.320585,-0.000601,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1043_eet7200,331.286333,0.107415,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1044_eet7200,331.394419,0.274954,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1045_eet7200,331.650485,-0.162569,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1046_eet7200,331.256333,-0.000689,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1047_eet7200,331.259631,-0.006011,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1048_eet7200,331.236072,-0.005118,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1049_eet1800,331.239845,-0.004746,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1050_eet7200,331.571904,0.142297,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1051_eet7200,331.223824,0.107297,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1052_eet7200,331.324159,0.279264,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1053_eet7200,331.588086,-0.162447,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1054_eet1800,331.522249,0.143101,J2000.0,5.0,1800.0,L,S24B-QN019,9.0,a
obj1055_eet7200,331.536701,0.100349,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1056_eet1800,331.584429,0.281023,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1057_eet1800,331.105045,-0.001072,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1058_eet7200,331.128641,-0.008306,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1059_eet7200,331.464025,0.144438,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1060_eet7200,331.931497,-0.047875,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1061_eet7200,331.546715,0.280333,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1062_eet7200,331.447308,-0.46729,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1063_eet7200,331.456159,-0.47136,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1064_eet1800,331.839092,-0.161364,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1065_eet7200,331.846454,-0.166131,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1066_eet7200,331.89453,-0.046457,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1067_eet1800,331.451561,0.102681,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1068_eet7200,331.766196,-0.165926,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1069_eet7200,331.378182,-0.002421,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1070_eet7200,331.71548,0.143535,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1071_eet7200,331.745798,0.147242,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1072_eet7200,331.457833,0.339442,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1073_eet7200,331.691218,-0.400661,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1074_eet7200,331.442827,0.396019,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1075_eet7200,331.214826,-0.337007,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1076_eet7200,331.64395,-0.404269,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1077_eet7200,331.820222,-0.124252,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1078_eet1800,331.355805,0.039617,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1079_eet7200,331.803444,-0.119147,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1080_eet7200,331.501044,0.19578,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1081_eet7200,331.722662,-0.119469,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1082_eet1800,331.726412,-0.122806,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1083_eet7200,331.741881,-0.118774,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1084_eet7200,331.235364,0.037614,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1085_eet7200,331.42131,0.198004,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1086_eet7200,331.399817,0.393649,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1087_eet7200,331.316209,-0.352566,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1088_eet1800,331.324865,0.338657,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1089_eet7200,331.40858,0.193616,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1090_eet7200,331.271212,-0.352414,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1091_eet7200,331.644309,-0.11819,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1092_eet7200,331.161977,0.038929,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1093_eet7200,331.910478,-0.077498,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1094_eet7200,331.910477,-0.0775,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1095_eet1800,331.480396,0.339805,J2000.0,5.0,1800.0,L,S24B-QN019,9.0,a
obj1096_eet7200,331.06951,-0.098921,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1097_eet7200,331.266144,0.398226,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1098_eet7200,331.26907,0.398723,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1099_eet1800,331.413867,-0.240401,J2000.0,5.0,1800.0,L,S24B-QN019,9.0,a
obj1100_eet7200,331.734158,-0.403372,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1101_eet7200,331.045904,-0.095657,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1102_eet7200,331.351342,0.049869,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1103_eet7200,331.675273,0.262388,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1104_eet7200,331.605556,-0.313111,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1105_eet7200,331.448835,-0.199777,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1106_eet7200,331.717741,-0.037041,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1107_eet7200,331.835773,0.129991,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1108_eet7200,331.441917,0.249359,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1109_eet7200,331.782553,-0.01967,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1110_eet7200,331.019349,-0.071843,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1111_eet1800,331.532036,0.449679,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1112_eet7200,331.624429,-0.193308,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1113_eet1800,331.950437,0.072685,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1114_eet1800,331.345794,0.247783,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1115_eet7200,331.348816,0.2435,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1116_eet7200,331.351127,0.244276,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1117_eet7200,331.525296,0.453794,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1118_eet7200,331.356639,-0.317149,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1119_eet1800,331.885995,-0.034971,J2000.0,5.0,1800.0,L,S24B-QN019,9.0,a
obj1120_eet7200,331.445312,-0.239681,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1121_eet7200,331.341845,0.244178,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1122_eet1800,331.548006,-0.197494,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1123_eet7200,331.332977,-0.320799,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1124_eet7200,331.820925,-0.040089,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1125_eet7200,331.85608,0.066947,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1126_eet7200,331.872776,0.074342,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1127_eet7200,331.887089,0.074347,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1128_eet7200,331.278238,0.241351,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1129_eet1800,331.473023,-0.194635,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1130_eet1800,331.835965,-0.075845,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1131_eet7200,331.488291,0.45265,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1132_eet7200,331.205655,-0.324548,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1133_eet7200,331.720593,-0.037664,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1134_eet7200,331.211707,0.320376,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1135_eet1800,331.956186,-0.155534,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1136_eet7200,331.525165,-0.369288,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1137_eet7200,331.199708,0.32069,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1138_eet7200,331.676032,-0.417178,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1139_eet7200,331.383879,-0.276925,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1140_eet7200,331.769754,0.018161,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1141_eet7200,331.779905,0.017768,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1142_eet7200,331.779904,0.017762,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1143_eet7200,331.916746,0.152859,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1144_eet7200,331.537019,0.348843,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1145_eet7200,331.663366,-0.417002,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1146_eet1800,331.749605,0.024287,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1147_eet7200,331.657203,0.181747,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1148_eet7200,331.654442,0.11451,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1149_eet7200,331.895862,0.284072,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1150_eet7200,331.907991,0.284265,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1151_eet7200,331.244033,-0.129722,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1152_eet1800,331.636924,0.175571,J2000.0,1.0,1800.0,L,S24B-QN019,9.0,a
obj1153_eet7200,331.754548,0.369579,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1154_eet1800,331.442636,-0.442325,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1155_eet7200,331.061822,-0.143759,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1156_eet7200,331.840859,0.343063,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1157_eet7200,331.411704,-0.442999,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1158_eet7200,331.04058,-0.147739,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1159_eet1800,331.083803,0.165687,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1160_eet7200,331.78601,0.347194,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1161_eet7200,331.689266,0.2868,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1162_eet7200,331.6969,0.291081,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1163_eet1800,331.363633,-0.445263,J2000.0,3.0,1800.0,L,S24B-QN019,9.0,a
obj1164_eet7200,331.365618,-0.449035,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1165_eet7200,331.541239,-0.370962,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1166_eet7200,331.649441,-0.027568,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1167_eet7200,331.517249,0.061765,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1168_eet7200,331.556149,0.231228,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1169_eet7200,331.667785,-0.319245,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1170_eet7200,331.653737,-0.353328,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1171_eet7200,331.677722,-0.357094,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1172_eet7200,331.695204,-0.35046,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1173_eet7200,331.571944,0.462093,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1174_eet7200,331.640822,-0.321199,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1175_eet7200,331.636319,0.079807,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1176_eet7200,331.554291,0.462315,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1177_eet1800,331.031063,-0.163939,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1178_eet1800,331.189805,0.253349,J2000.0,1.0,1800.0,L,S24B-QN019,9.0,a
obj1179_eet1800,331.217967,0.252762,J2000.0,1.0,1800.0,L,S24B-QN019,9.0,a
obj1180_eet7200,331.609801,0.435547,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1181_eet1800,331.600771,-0.011275,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1182_eet1800,331.600776,-0.011263,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1183_eet7200,331.612351,-0.009112,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1184_eet1800,331.326272,-0.246927,J2000.0,1.0,1800.0,L,S24B-QN019,9.0,a
obj1185_eet7200,331.642019,0.064016,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1186_eet7200,331.6468,0.065517,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1187_eet1800,331.677163,0.224628,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1188_eet7200,331.613768,-0.188357,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1189_eet7200,331.634692,-0.185688,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1190_eet1800,331.646372,-0.190324,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1191_eet7200,331.602227,0.059942,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1192_eet7200,331.603606,0.062744,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1193_eet1800,331.665073,0.229252,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1194_eet7200,331.805405,-0.190394,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1195_eet7200,331.415024,-0.430711,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1196_eet7200,331.840498,-0.027655,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1197_eet7200,331.713643,0.123656,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1198_eet7200,331.703873,-0.009625,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1199_eet7200,331.199827,0.29979,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1200_eet7200,331.705246,-0.186465,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1201_eet7200,331.422886,0.304313,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1202_eet1800,331.18458,-0.311745,J2000.0,8.0,1800.0,L,S24B-QN019,9.0,a
obj1203_eet7200,331.966574,-0.030632,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1204_eet7200,331.6384,0.124547,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1205_eet7200,331.665661,0.299765,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1206_eet7200,331.69263,0.3009,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1207_eet7200,331.93236,-0.190621,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1208_eet7200,331.838105,0.116857,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1209_eet7200,331.609369,0.305414,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1210_eet7200,331.368272,0.300013,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1211_eet1800,331.810033,-0.317936,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1212_eet7200,331.91661,-0.03273,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1213_eet7200,331.916596,-0.032738,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1214_eet7200,331.316367,0.307817,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1215_eet7200,331.534848,0.303077,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1216_eet7200,331.444585,-0.430518,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1217_eet7200,331.410925,0.359452,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1218_eet7200,331.41508,0.362478,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1219_eet7200,331.636466,0.010018,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1220_eet7200,331.371089,0.358208,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1221_eet1800,331.029072,-0.140024,J2000.0,6.0,1800.0,L,S24B-QN019,9.0,a
obj1222_eet7200,331.447594,-0.382052,J2000.0,2.0,7200.0,L,S24B-QN019,9.0,a
obj1223_eet7200,331.189588,-0.096791,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1224_eet7200,331.522401,0.012237,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1225_eet7200,331.522393,0.012241,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1226_eet7200,331.29894,-0.255974,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1227_eet7200,331.140014,-0.093423,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1228_eet1800,331.790753,0.008645,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1229_eet7200,331.546899,0.169361,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1230_eet7200,331.290764,-0.134346,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1231_eet1800,331.516221,0.172866,J2000.0,7.0,1800.0,L,S24B-QN019,9.0,a
obj1232_eet1800,331.453623,0.364053,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1233_eet7200,331.556627,0.070638,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1234_eet7200,331.571627,0.074291,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1235_eet1800,331.684234,0.068569,J2000.0,9.0,1800.0,L,S24B-QN019,9.0,a
obj1236_eet7200,331.252646,-0.140997,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1237_eet7200,331.694392,0.012164,J2000.0,8.0,7200.0,L,S24B-QN019,9.0,a
obj1238_eet7200,331.708893,0.013447,J2000.0,1.0,7200.0,L,S24B-QN019,9.0,a
obj1239_eet7200,331.419564,0.36355,J2000.0,7.0,7200.0,L,S24B-QN019,9.0,a
obj1240_eet7200,331.525746,0.051715,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1241_eet7200,331.261324,0.217888,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1242_eet7200,331.755836,0.416976,J2000.0,5.0,7200.0,L,S24B-QN019,9.0,a
obj1243_eet7200,331.256129,0.430126,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
obj1244_eet7200,331.885905,-0.219205,J2000.0,3.0,7200.0,L,S24B-QN019,9.0,a
obj1245_eet7200,331.479225,-0.050456,J2000.0,6.0,7200.0,L,S24B-QN019,9.0,a
obj1246_eet7200,331.490881,0.051538,J2000.0,4.0,7200.0,L,S24B-QN019,9.0,a
obj1247_eet7200,331.681617,0.42134,J2000.0,9.0,7200.0,L,S24B-QN019,9.0,a
